Latitude,Longitude
-38.6569872,146.50378669999998
-36.5774146,148.4297191
-38.5425136,148.20756730000002
-38.0634936,144.7722529
-37.9548673,145.4518164
-38.9026026,146.55970380000002
-38.1574153,142.8274031
-38.8407748,145.0128178
-37.859317299999994,144.0538003
-37.2194531,143.85327560000002
-38.83126,147.0105582
-38.9387718,146.40641630000002
-38.042119899999996,143.73860269999997
-36.559499100000004,145.154823
-38.9026026,146.55970380000002
-37.3891836,145.86130690000002
-37.743512200000005,143.8125987
-36.681396,148.0594754
-36.610425,147.0983369
-38.9105339,144.931512
-38.60890139999999,146.7751034
-37.7082386,145.0521108
-38.9057319,143.0799324
-38.928643799999996,145.5799323
-36.551308500000005,146.0456858
-38.572608200000005,146.04524840000002
-36.7584349,146.1142162
-37.130221399999996,143.75497040000002
-36.7650033,148.4491168
-37.9205659,144.23433480000003
-38.9644344,146.46338459999998
-38.690029700000004,147.8546754
-37.7560289,145.91743
-37.333369700000006,145.83594409999998
-38.119705700000004,142.8829682
-38.791427299999995,144.3965792
-37.6233201,146.2038975
-36.8530879,147.57595080000002
-37.5545609,146.0761852
-38.3551891,143.079039
-37.6255214,146.28781659999999
-37.5041253,148.01745209999999
-37.719925399999994,142.90988259999997
-37.6086021,143.93258480000003
-38.0338948,143.2614279
-36.7022125,146.67159530000004
-37.7869189,148.4509768
-37.0699794,143.0991427
-37.592872799999995,146.27650830000002
-37.285522799999995,148.3659165
-37.76403320000001,146.546222
-37.6163185,143.9169396
-38.667005200000006,142.8474529
-37.330374299999995,145.7826959
-37.4032468,147.9071794
-38.1435781,148.3569716
-37.4136554,147.9192281
-36.711986700000004,148.2966863
-38.93279520000001,143.52942180000002
-36.565063,148.4485625
-37.9868517,145.9422041
-36.7500706,147.95228319999998
-38.3939101,146.15490060000002
-37.611153200000004,148.2455009
-38.1526914,143.8047665
-38.4035278,146.0072765
-37.2196842,144.783528
-37.7800127,148.4165055
-36.7729276,145.936215
-37.1568917,143.8483132
-37.2724592,146.40823490000002
-37.0745136,146.3252793
-37.021469399999994,144.055638
-38.9461479,148.1723161
-37.772184499999995,146.0478842
-37.6121281,144.3306772
-36.6077119,147.9694225
-37.6216342,148.12566850000002
-36.9788346,142.99481540000002
-38.2875352,147.4875835
-37.753906799999996,148.3048201
-37.6345381,148.3167319
-38.0471936,144.3138906
-38.261120399999996,147.4582465
-38.974185999999996,146.8935831
-37.661759499999995,142.91711750000002
-37.9201321,143.6977274
-37.460642799999995,146.86715890000002
-38.7337783,146.8496322
-38.0667001,144.7639091
-37.4848619,147.3022302
-37.400591799999994,146.799902
-37.320797600000006,145.63247030000002
-38.3522191,143.7193326
-38.8782409,143.199151
-38.2576396,143.1841834
-38.017387799999995,147.8926407
-38.4701518,144.0407416
-38.5224389,143.7264092
-37.316947,144.7030928
-38.6704776,148.1210275
-37.354838799999996,145.65961069999997
-38.2140169,146.60181
-37.8615779,148.30609909999998
-38.3577377,143.30863469999997
-38.4980444,143.9456168
-37.931422399999995,144.08445769999997
-36.523392,143.69136
-38.478962700000004,148.1737101
-37.443702,145.8074757
-38.0656976,145.2936774
-37.0086242,143.09718859999998
-38.9694783,147.97822549999998
-38.4176584,146.0020149
-37.73001970000001,144.4359493
-37.714157,144.44565500000002
-36.7089213,145.97175869999998
-38.7736959,144.3883504
-36.6460185,142.7949075
-37.250879100000006,148.3907136
-36.6359024,148.0266231
-37.4706876,142.953015
-38.525123799999996,143.1025585
-38.4271867,145.8933085
-36.9249653,142.8932583
-37.995894899999996,143.17596609999998
-36.6211033,142.8312984
-36.8433151,145.5390061
-37.7471578,144.50919960000002
-37.4706876,143.0024996
-36.5122478,142.9519558
-37.285659499999994,145.758905
-37.846854799999996,146.2698456
-36.7609703,144.2272843
-37.435999,143.4313013
-37.9593981,143.5462346
-36.5782347,148.4255434
-38.6263234,142.7702719
-38.108793,146.6007308
-36.8466315,144.14417619999998
-36.9424365,147.496057
-38.0936058,142.7949073
-38.8605234,145.06909960000002
-38.530658200000005,148.17473969999998
-36.8147933,143.07869169999998
-38.147118799999994,142.7697522
-37.187698700000006,144.7280615
-37.3820495,143.30345880000002
-36.54495,143.011085
-37.2956654,144.0930416
-37.4435523,143.28945019999998
-38.632774299999994,144.90278869999997
-37.885898700000006,143.28383630000002
-37.568225399999996,146.2620119
-38.791355200000005,148.0862908
-38.5996986,144.8479553
-37.6462228,143.8873828
-37.6476128,144.4888673
-36.863317200000004,147.44741299999998
-38.8465417,146.2616024
-38.0762919,145.3810224
-37.0665307,143.1468754
-36.820333000000005,147.9331364
-37.511050899999994,147.9800323
-37.4063797,147.002676
-36.869335799999995,147.9142024
-36.5485549,145.151401
-36.628995399999994,148.2417017
-37.404562299999995,147.985344
-37.8741062,146.36073100000002
-37.8517966,148.3984819
-38.0045321,143.284056
-37.475143100000004,147.0168918
-38.45070629999999,143.29039609999998
-37.8827651,145.4444349
-38.572942600000005,142.899406
-38.82992720000001,144.3983614
-36.9740794,144.28034590000001
-37.491121500000006,146.06208769999998
-37.2618259,148.3388638
-37.287886799999995,145.78145080000002
-37.781585799999995,148.2118304
-37.8986421,146.9868916
-37.0898972,143.68678590000002
-37.3046361,144.89799299999999
-36.9914201,147.43577140000002
-38.6657532,147.6203264
-36.6719599,145.3100442
-38.0399338,144.57665490000002
-36.5992902,145.23422680000002
-38.9169852,145.0906794
-36.8834018,147.55040780000002
-37.088511600000004,143.71626840000002
-38.8063309,143.4621272
-36.6018474,144.6392332
-37.7373713,144.3108798
-37.9470251,147.6757666
-38.8109322,144.26083180000003
-38.1131825,147.7690625
-36.549606,144.7138878
-38.231066600000005,146.85380780000003
-38.1571364,142.87495880000003
-37.538348600000006,145.15039109999998
-36.9678244,144.21241750000002
-37.8317668,145.9987421
-37.1291764,143.5847787
-38.8407748,145.0526465
-36.858110499999995,143.02315890000003
-38.9987555,143.5678831
-38.5534749,147.82198799999998
-37.2999344,144.8506207
-38.7186652,146.8466616
-38.7427133,146.5608116
-37.769972499999994,144.45968200000002
-38.9860342,145.03720969999998
-37.0385972,143.0674466
-38.9254548,145.480478
-37.821178,146.9689049
-38.8907703,146.29791619999997
-37.7200345,146.8984707
-37.9452347,144.58263180000003
-38.2060446,146.5873061
-38.056295399999996,143.29479540000003
-37.3819076,148.3660892
-38.9852452,146.31083999999998
-38.6707465,146.76462
-38.818289899999996,143.5986045
-38.243248799999996,148.3457394
-38.9489071,146.28477180000002
-37.4930005,147.2346216
-37.140668100000006,146.235874
-37.843642700000004,143.7875831
-38.9697528,147.1877804
-38.1620668,146.5839843
-36.6682992,148.30204609999998
-37.450261100000006,143.2622791
-36.979775700000005,145.5362368
-37.442941,147.34063600000002
-37.209534000000005,146.35106159999998
-37.9477209,143.75377230000004
-36.778293,145.970393
-36.9015987,145.4485522
-38.3533174,143.35054069999998
-36.9916037,147.5477353
-38.0786148,147.7906249
-38.621192799999996,142.9148271
-36.9217024,145.42855749999998
-37.918356,144.01691780000002
-37.964818799999996,144.6690825
-36.872107299999996,144.11712169999998
-37.4511858,147.43714119999999
-38.3195661,146.12877690000002
-36.6601102,146.6472894
-37.453787299999995,144.2219823
-37.6367633,142.97931100000002
-37.413753299999996,144.1863825
-38.4824679,145.4944734
-36.9710579,144.07071269999997
-38.6463107,144.4074204
-37.8925847,146.3666933
-38.961234999999995,145.06596069999998
-37.6255214,146.28781659999999
-38.2586249,146.87294630000002
-38.8442958,148.0944274
-38.951374,145.1133677
-38.506136100000006,145.91984240000002
-38.8335459,148.0160966
-36.863317200000004,147.5735628
-37.814292200000004,143.3221344
-38.1647804,146.62181950000002
-37.4225374,143.2640216
-36.5732001,142.89565890000003
-37.5950646,145.03717980000002
-36.745704499999995,148.4485625
-37.76567120000001,147.0555626
-37.989079700000005,143.19220880000003
-36.6120285,144.569661
-38.9718844,146.8792255
-36.72317520000001,148.3976167
-38.7748468,143.5515926
-36.6729863,147.20044240000001
-37.8741062,146.36073100000002
-36.6659001,145.84089740000002
-38.1571364,142.87495880000003
-37.683483100000004,146.95594499999999
-38.3932539,146.18661409999999
-38.87601179999999,145.679169
-38.932324799999996,147.8681178
-38.9360644,147.1670118
-36.9062784,143.0686894
-37.3281587,144.9574926
-36.514285,142.9167883
-37.736067,143.074878
-37.4527594,146.7412129
-37.64226370000001,145.0850829
-37.352702,147.3718002
-38.8792008,146.5322956
-37.569432899999995,143.8965437
-38.5119841,145.9731629
-37.6215755,145.2076758
-37.362033399999994,146.2038975
-37.2033921,145.0096217
-38.449474,143.90498159999999
-37.3581087,146.265736
-38.140249700000005,146.9047951
-38.8420549,145.173589
-37.5734023,143.8546924
-37.0914505,143.6119945
-37.933529899999996,143.7022321
-36.9519798,145.5743186
-37.4476717,144.12569059999998
-37.0251434,143.12719280000002
-38.62739129999999,146.5449874
-36.9396137,147.573158
-37.1958375,146.2797354
-36.5320407,146.9581934
-38.282414,148.220091
-37.607698299999996,143.0334507
-37.42638770000001,146.8137357
-37.443764200000004,145.54645480000002
-38.3215731,143.9482394
-37.653105700000005,142.93666580000001
-38.1883777,147.4709613
-38.6216964,147.8457054
-38.186888200000006,143.6132242
-38.0500775,145.25775380000002
-38.8827698,143.54824130000003
-38.795882399999996,146.84440980000002
-38.830389600000004,143.42602730000002
-38.9428287,143.56003069999997
-38.607577299999996,144.7969977
-37.6466523,146.97591930000002
-38.724438799999994,144.5504965
-36.7486019,147.9821885
-37.272152899999995,145.79801709999998
-38.041513,142.84325880000003
-37.656208,145.12466830000002
-36.815508200000004,143.07869169999998
-37.5091639,142.86522069999998
-38.607676899999994,145.49816940000002
-37.916008700000006,145.863536
-37.3133482,147.806445
-36.5667391,145.0055944
-38.1587777,148.29466440000002
-38.2087881,146.8151246
-37.489723600000005,146.2772899
-38.346200399999994,143.718229
-36.6359273,147.1308854
-37.166462,148.2765733
-38.4571519,143.9358809
-37.8695015,144.6267678
-36.5232729,147.26841930000003
-37.2219805,143.6482379
-37.984722999999995,146.4159089
-38.9838251,143.4772148
-37.988539200000005,147.89019409999997
-37.5763398,142.8546753
-38.74243920000001,143.0136905
-36.563044,143.8093509
-38.549712299999996,146.1389346
-38.042381299999995,143.7431776
-37.896176700000005,146.25732030000003
-38.0292528,147.82208899999998
-37.887933399999994,144.7243549
-38.869612700000005,147.05415
-37.400937,146.9285112
-38.9870804,146.3969039
-38.6864863,148.1714895
-37.0424291,143.6153068
-37.8594028,145.8018136
-38.9419779,146.9889085
-38.06478920000001,143.53438789999998
-37.8263653,146.5208623
-36.5399575,145.2005596
-36.576014799999996,147.390206
-37.2074325,143.6455337
-38.1257156,144.7133116
-37.650672,144.46727980000003
-37.140668100000006,146.1692977
-36.7688011,148.4263119
-38.7992673,147.8485751
-38.35407,145.3981797
-36.640047499999994,142.989014
-37.2411995,146.9018369
-38.4442036,146.1249663
-36.5516705,144.630048
-37.3471227,146.73002830000001
-36.6349186,146.6641555
-38.8442958,148.0944274
-37.6062926,143.4398407
-37.0460438,142.97072780000002
-38.7332329,142.9578044
-38.0048348,145.8454623
-37.85165,145.79306599999998
-37.9381436,145.7947709
-37.2294668,145.7164935
-36.7472955,144.25619530000003
-36.6134361,147.9255657
-37.4538864,146.9219831
-38.9905088,146.9637333
-37.7589989,144.65198859999998
-38.7930843,143.6466386
-38.066437,146.7290364
-37.9464145,143.25152
-38.9167108,145.60998899999998
-37.6115597,142.9021654
-38.9456449,147.01855619999998
-36.921848499999996,143.0365343
-38.970338399999996,145.5470071
-38.056295399999996,143.1149484
-37.7458815,142.99983590000002
-38.129247799999995,142.97684909999998
-38.7634148,144.3248461
-37.0226024,143.7173417
-37.176813700000004,148.3671388
-38.980976,145.7237179
-37.9560125,144.24781289999999
-37.676235399999996,142.8812887
-37.1350105,146.367046
-36.73747279999999,146.08949099999998
-36.869531099999996,145.6792892
-37.2096251,144.8318352
-37.7045426,144.3335633
-37.5734023,143.7768215
-36.7983093,148.1067529
-37.6471554,144.6041311
-36.5988999,145.92227549999998
-38.30267,143.15512009999998
-37.3574789,145.88124309999998
-37.3743785,146.9732626
-37.300321000000004,147.958152
-38.5614306,144.86577739999998
-38.8908306,147.1396947
-38.606890299999996,144.8154456
-38.1882627,148.23632460000002
-37.639753799999994,143.74793280000003
-38.7647565,143.2208108
-38.607528,144.7764628
-37.3174866,147.23082549999998
-36.7197107,145.1999236
-36.9574001,142.9861167
-38.3468125,148.3942554
-36.540529600000006,145.24733909999998
-38.0311269,145.51608069999997
-36.86204,147.52508659999998
-38.5461075,147.71192549999998
-36.679045,146.6991929
-37.5690816,142.81655700000002
-36.9601581,144.0245434
-38.8349018,144.2894781
-36.5690807,148.2484804
-36.5272153,146.7315747
-37.5793373,144.44566719999997
-36.836622999999996,145.7464159
-36.576750700000005,147.3055784
-37.3361439,144.7677077
-37.2545555,146.3761217
-37.930148200000005,144.55699099999998
-36.7490457,147.45979219999998
-38.8816702,146.3832562
-37.715711,146.2428624
-38.358870399999994,143.87928349999999
-38.6522352,144.3248461
-36.527216499999994,144.9808898
-37.400937,146.756066
-36.5877744,142.8981139
-38.4747978,143.759299
-38.9317461,148.0019845
-38.120705,144.0854671
-38.4292035,147.3828552
-38.3867468,147.3848632
-38.0834949,145.3569947
-36.6294688,143.6267496
-37.979367700000005,143.7843608
-37.172701700000005,148.3966026
-37.2940131,144.3378775
-37.6119876,145.18481640000002
-37.7827472,146.5248925
-37.745397499999996,145.8311358
-36.6846459,145.9681832
-38.8885126,147.1363041
-36.6072367,147.1261435
-36.747673600000006,147.8236478
-38.9396476,147.0105582
-38.486559,148.10285290000002
-38.7933604,148.00972480000001
-36.5242816,147.1373712
-38.1722633,142.94024840000003
-38.6260054,147.7614371
-37.4016066,146.7501143
-37.4121151,146.8849947
-37.478508700000006,147.8119706
-38.1826065,142.7697522
-36.5228314,147.1000554
-38.5506811,144.81418469999997
-38.782316200000004,148.07129980000002
-37.6325089,143.00575590000003
-38.412633899999996,145.5184305
-37.347286499999996,144.7591196
-38.8598919,146.3732371
-38.0311269,145.4267263
-37.557664200000005,144.9639051
-37.9140033,143.25598169999998
-38.6797045,144.8816371
-38.6965667,146.60413180000003
-38.9654083,147.94274119999997
-37.2961393,147.3072311
-36.6236398,148.4450181
-39.0037601,145.50379709999999
-37.5439685,143.2856709
-37.4359112,145.6656467
-36.6313346,147.38491480000002
-37.8214501,148.22061619999997
-36.770739899999995,147.4689822
-36.9206841,145.4636134
-37.08023729999999,143.8239514
-36.689527000000005,143.8520674
-36.8784446,144.223188
-37.9741618,145.870159
-37.520897600000005,143.4962555
-38.496064600000004,148.3050417
-38.9937628,145.0613519
-37.1949502,148.29899780000002
-37.8158915,145.83434599999998
-37.3477351,145.7303892
-38.826468,143.05505680000002
-38.4517205,143.2308303
-38.9852562,145.63074430000003
-38.595946999999995,148.09265219999997
-36.9491257,147.3865773
-37.94195379999999,147.5722743
-37.3928261,143.3365023
-37.6968186,146.9007071
-38.56899779999999,146.5825601
-37.8284935,146.99497549999998
-36.679773299999994,145.01482990000002
-37.3429766,147.4604841
-38.989061,145.0482898
-37.570519299999994,143.7610964
-37.3831097,147.4641618
-37.383916,146.71496919999998
-37.8809301,146.8745763
-37.9986081,143.7843608
-36.514285,142.8279876
-38.4230939,143.23691159999998
-38.2713825,147.1730324
-36.5609708,147.2707523
-37.392545899999995,146.971335
-36.8470799,145.4245018
-36.616501899999996,142.81934619999998
-36.8363037,147.3983215
-37.443764200000004,145.54645480000002
-37.4391796,143.4166485
-38.1672006,142.8143275
-37.2557575,147.4064131
-38.0019758,145.365342
-38.9881417,146.5727605
-37.8434727,146.35808280000003
-38.660558200000004,144.3838258
-37.8511995,145.89236709999997
-38.8830574,145.131259
-36.647469799999996,147.9689396
-37.778786700000005,143.7423444
-37.2441245,146.3260219
-38.529267600000004,148.14494399999998
-37.5173213,143.33421040000002
-38.6630494,146.6308034
-37.6098004,148.3682437
-36.839950200000004,147.5815383
-38.318785399999996,145.46273440000002
-39.001920500000004,146.23358059999998
-36.8343331,145.6914626
-38.4529216,148.1800976
-37.8629265,145.7288772
-37.5591664,148.0561504
-37.2919314,144.0531358
-38.853542,146.9370885
-38.7215115,144.4689421
-37.9997055,143.2378042
-37.0811414,143.0853491
-38.6916116,146.8347815
-36.6397463,142.89916440000002
-37.695738899999995,148.4274001
-36.706816499999995,148.3120878
-37.0997811,146.3837061
-38.3659125,145.32591409999998
-37.986125799999996,143.2049887
-38.8349018,144.2894781
-38.634537200000004,144.9033669
-38.5229283,148.18826919999998
-38.51265,146.10248719999998
-37.5719932,146.09421609999998
-38.5281483,145.47139040000002
-38.1372664,143.5278623
-36.579497499999995,143.8830379
-37.9331411,144.1378043
-37.8500111,146.72170469999998
-37.7364485,144.36890569999997
-37.9766562,143.37560200000001
-37.4242715,147.311057
-37.0129798,145.59602280000001
-38.0974221,144.22780569999998
-37.399083600000004,144.9034462
-38.160260799999996,143.75398059999998
-38.928643799999996,145.673481
-38.4805695,146.18711069999998
-38.873037,145.7277342
-38.9787637,146.4010393
-37.4491649,144.313227
-38.3591268,145.9603078
-37.6805912,148.2204118
-38.427265399999996,144.02282
-36.875908100000004,147.899856
-38.6689149,142.925223
-37.9774565,144.67932919999998
-37.004521999999994,147.5025552
-38.2696019,148.42538369999997
-37.5663932,148.0438479
-37.2003953,143.61530980000003
-38.337418,143.7282865
-36.7954941,144.24914099999998
-38.992172700000005,146.2885487
-37.596737,143.69009259999999
-38.878796200000004,143.53935859999999
-36.8589555,147.2777875
-37.595724,142.9467358
-37.9687694,144.7436298
-36.6594496,142.80588669999997
-37.8998597,147.0105365
-37.4194237,147.44187490000002
-36.870731299999996,145.73737509999998
-38.61524420000001,148.26477169999998
-36.5893062,147.4033929
-38.1180744,146.8571534
-38.4086406,143.06493030000001
-36.6411648,143.7267892
-38.8666389,143.4968366
-36.7222848,146.9626915
-36.7452203,146.7315747
-36.8790531,143.9457957
-37.153378499999995,146.22939350000001
-37.619997,148.3427112
-37.6982997,143.62693180000002
-38.5281483,145.31318530000001
-38.599602000000004,145.00991000000002
-37.295196600000004,144.02081189999998
-37.844319399999996,146.3125207
-38.601136700000005,144.9712081
-37.4085324,144.2618239
-38.2169207,147.36138559999998
-38.6010277,148.05816130000002
-36.677173700000004,147.20044240000001
-37.7195718,144.458956
-37.80114879999999,146.4940877
-37.5152079,143.43807959999998
-37.9750882,145.48885890000003
-37.355578200000004,145.82574680000002
-36.5389341,148.273732
-37.017272399999996,145.6763564
-38.9124863,146.9705697
-38.607676899999994,145.49816940000002
-38.1103068,144.7285546
-38.514582700000005,142.8700541
-38.0161824,145.52156369999997
-36.795094299999995,147.49952140000002
-36.6014688,145.04642009999998
-37.8054897,146.5527971
-37.974795,145.4847005
-38.05024279999999,143.5919689
-38.9671349,146.2224639
-38.653454499999995,147.6437698
-37.4226065,146.2814526
-37.6202989,142.9444121
-37.382090600000005,148.42063080000003
-37.5538959,148.08821609999998
-38.0346635,144.161078
-37.644856299999994,143.6519403
-36.9916037,147.5477353
-36.614552200000006,144.714777
-37.2628392,144.097149
-38.8610221,145.23308889999998
-36.5427717,145.8729983
-38.3228441,147.4340786
-37.0754115,143.03461030000003
-37.2968102,144.30115130000001
-37.8604472,148.40308100000001
-36.725519399999996,146.8791761
-37.090512100000005,146.25897519999998
-36.7561823,144.1060081
-38.7333728,144.26501919999998
-37.6028787,144.9250936
-38.9045326,145.4780395
-38.10493220000001,145.2737264
-38.3208781,143.31895490000002
-38.4846126,145.50031769999998
-38.812106899999996,143.55577319999998
-37.644301899999995,146.9151667
-38.6463107,144.278473
-37.819239,143.34978180000002
-36.979101,144.00453480000002
-37.571592700000004,148.2220939
-38.064524299999995,147.80951240000002
-37.539321,146.0359814
-37.92230870000001,146.9332946
-36.6539689,145.98216519999997
-37.0068861,147.2932332
-36.777399100000004,147.39289119999998
-37.8174148,145.82825880000001
-38.9882717,145.4623185
-37.9831441,147.5788556
-38.466482299999996,142.87763669999998
-38.96579129999999,143.0080657
-36.520150799999996,142.99145259999997
-37.2523389,148.32255
-37.9633847,145.5558013
-37.0599622,143.7532094
-38.087231,144.02927150000002
-36.6276705,143.0648524
-38.9343547,145.6359211
-38.830124100000006,143.5052494
-37.0934825,146.34774309999997
-38.0911074,142.9193869
-37.599973999999996,144.883406
-37.6656236,144.5493371
-37.587405600000004,146.3113095
-38.2884903,146.113549
-38.4738863,147.798672
-38.51794,144.7706263
-38.920014200000004,145.6174178
-38.826468,143.05505680000002
-38.835762700000004,147.9343955
-37.7512189,144.4591465
-36.635075799999996,146.8539855
-37.475143100000004,146.8993278
-38.1459465,147.3751126
-36.5504732,147.1870499
-37.8316659,147.0049375
-36.8929878,143.9463456
-36.56805,147.236771
-38.4271369,143.2308303
-36.65082720000001,147.2978811
-36.7896701,147.5066426
-38.8253702,148.0528641
-36.5525589,143.8844615
-38.215138,147.29799330000003
-37.2523028,144.0300923
-37.5485445,146.1304501
-38.7885509,143.00252419999998
-38.8882717,143.51812560000002
-38.934563700000005,143.117707
-38.665265500000004,146.75973290000002
-37.52009210000001,145.22649619999999
-38.3630062,143.8753457
-37.624018299999996,143.655404
-37.4939071,147.821671
-37.072395,146.19489040000002
-38.5206359,148.09350780000003
-37.462889600000004,143.1668111
-38.89856079999999,146.499209
-37.5829185,148.32027230000003
-38.5412747,143.7260024
-38.859637,147.809205
-36.5663061,147.0754669
-38.5736284,148.1836605
-38.921861299999996,142.94117260000002
-37.9426331,143.3786207
-36.603466499999996,147.1261435
-36.535298600000004,147.3759457
-38.7908472,144.341813
-37.1092398,146.29352769999997
-38.3727223,146.0278744
-38.2462207,147.3073602
-38.1335584,146.69320430000002
-38.326479600000006,143.05832230000001
-38.9684075,146.25454219999997
-37.944480299999995,144.3303449
-36.7391706,146.70451359999998
-38.8287646,143.445412
-36.5158826,144.45809119999998
-37.6143409,143.0564726
-38.7470016,144.5289995
-37.35663710000001,145.8749217
-38.799416,144.4970415
-37.7578745,148.1771877
-36.6680618,148.0043396
-38.2847086,142.92637340000002
-37.347392799999994,144.98649880000002
-38.834183,143.5055917
-38.4597404,143.8948195
-38.2399389,147.2118313
-37.9464145,143.16293019999998
-38.6063556,148.17473969999998
-36.807185,147.8253898
-36.9026028,142.9464892
-38.1062859,147.61023980000002
-37.610746500000005,144.478171
-37.199169700000006,148.30275830000002
-37.075766200000004,146.3980422
-38.264680799999994,142.87486040000002
-37.47493060000001,145.7092144
-38.416877299999996,143.19347209999998
-38.425418799999996,145.4446399
-38.54415170000001,147.6110211
-36.6620867,145.8028793
-37.9541077,144.25802969999998
-37.9957407,143.5808285
-37.836484000000006,147.0724919
-36.66047460000001,143.7305196
-38.63093370000001,147.6476032
-36.8574268,145.6158749
-38.2741479,146.6252025
-38.9079195,145.4775388
-38.8564937,147.0863621
-36.8244657,145.6314279
-37.6955891,144.31176299999998
-37.0846843,143.6328807
-38.9237765,145.72148180000002
-37.6805038,146.7326203
-37.984117,145.1925483
-36.5615686,145.12069730000002
-37.2817217,146.3320783
-37.8119995,146.05357180000001
-36.5279797,142.8166495
-38.255716,142.9210334
-37.6287245,142.9060002
-36.5808943,147.12759
-38.9547555,145.2283831
-38.8938723,145.50002949999998
-38.307018400000004,146.0523475
-38.5293048,145.91984240000002
-37.0179592,145.5958199
-36.8189383,147.3342783
-38.098088,144.65178500000002
-38.569973299999994,147.6984282
-38.2071811,142.77050369999998
-36.850496500000006,145.57367340000002
-36.919646,142.9635815
-38.166949,142.7998968
-36.8244,145.5793605
-37.539468400000004,147.94751509999998
-38.5599852,146.64199580000002
-37.308278,147.0117201
-36.7133903,146.0053586
-38.7431148,146.67671289999998
-38.0543447,146.8104178
-38.9130497,146.4423411
-37.3926505,146.9334275
-36.6291583,144.4572023
-38.982470899999996,145.55368769999998
-37.7395306,143.87092130000002
-38.351397600000006,148.33480369999998
-38.5893067,145.45795139999998
-38.626393900000004,142.80217919999998
-38.5414376,147.798672
-37.3672775,147.8760248
-36.610425,147.13573359999998
-38.0854143,142.9484112
-37.502692700000004,147.9986696
-36.9710579,144.07071269999997
-37.7259791,146.72170469999998
-38.2369244,142.9222858
-37.042902399999996,142.9625987
-38.152672700000004,142.76978380000003
-38.4417124,142.8210559
-38.101159,147.7648696
-37.462889600000004,143.1668111
-36.9927336,145.5248133
-37.446327600000004,143.19528180000003
-37.235938299999994,145.76454280000002
-37.8186459,146.5209405
-38.9490195,148.0083334
-38.5706463,146.05426699999998
-38.7259069,146.7196494
-36.539948200000005,143.9409903
-37.6871414,148.3860256
-38.0516007,144.6165204
-38.5248959,148.05121469999997
-37.037829200000004,145.555372
-38.8974141,143.6723106
-36.9567133,143.10204919999998
-37.93238710000001,144.6599708
-37.5539473,145.1860738
-37.8332885,148.28650880000004
-37.5631402,145.0428407
-38.951374,145.1133677
-37.8119995,145.8383914
-38.871523100000005,143.51557780000002
-38.2211992,142.86503169999997
-37.179572,146.337808
-37.879224,144.70178059999998
-37.0157075,144.0046749
-38.1677464,147.4708691
-38.4439475,143.7025945
-36.8230562,147.5933274
-38.649745200000005,146.6121611
-37.3989891,145.8548169
-38.9644908,146.54224419999997
-36.89802460000001,145.47795580000002
-36.6719239,143.7774211
-38.03578529999999,147.722194
-38.41111970000001,146.0917335
-36.535298600000004,147.3759457
-38.4051655,143.1900468
-37.464563299999995,145.5563438
-38.44803579999999,145.0190621
-37.3316279,145.7231614
-37.407975,144.875182
-38.5728822,144.9880322
-37.9326598,146.3440965
-36.6624778,145.11005500000002
-37.5668454,142.7730306
-36.6782619,142.8772429
-37.6166774,143.7111418
-37.2384188,145.77925109999998
-38.801100700000006,143.6295705
-37.1510586,146.1852371
-36.6566327,142.80835269999997
-36.969690299999996,143.9729955
-36.58785770000001,142.91879640000002
-38.01184979999999,147.88485500000002
-38.6145237,147.78856100000002
-38.2676914,143.0450047
-37.4068674,144.11589630000003
-36.513360399999996,144.5497138
-38.518558,144.00224880000002
-38.0846141,146.69805209999998
-37.971178,143.74919609999998
-38.0755249,143.35471930000003
-36.509843,143.6435687
-38.8792093,145.5094469
-37.984409899999996,143.73997419999998
-37.2547614,144.1863825
-38.810330799999996,144.4053428
-37.5591664,148.0561504
-37.061021200000006,143.64771299999998
-38.347925700000005,147.3613909
-38.0587284,147.6717919
-38.3531611,147.33086980000002
-38.249064399999995,148.216746
-36.8395877,144.1767502
-37.5793373,144.44566719999997
-38.3345658,145.3264949
-38.437164200000005,148.25767380000002
-38.2490787,146.6616166
-38.534736200000005,145.46834009999998
-36.5680049,148.36800300000002
-38.5614306,144.86577739999998
-37.4444474,143.50598169999998
-36.5623674,145.1648045
-39.004504499999996,146.3106982
-38.9419256,143.61634919999997
-38.259699,148.278316
-37.969282299999996,146.03214450000002
-36.5392549,144.61802509999998
-36.8036692,145.4485522
-37.5787433,144.48161519999996
-38.1540969,146.63377869999997
-38.5964815,142.85275890000003
-38.13511,142.8137215
-38.78927120000001,143.0824065
-37.6425244,143.7552
-36.898891,145.436406
-36.6202982,142.8965941
-38.0477195,147.7270624
-36.5526076,146.0967741
-36.920170399999996,147.4272772
-37.5575902,146.1987708
-38.014768,143.22507130000002
-38.249064399999995,148.2632563
-37.8998597,147.0105365
-37.1455383,146.3357678
-37.131769899999995,146.28100849999998
-37.6178345,148.2289858
-36.8656948,145.47090659999998
-37.239337400000004,147.43498430000002
-36.7607092,144.288136
-36.8368174,143.1339037
-37.9050638,147.87716819999997
-38.9728046,147.9552244
-38.9349961,143.6099675
-38.3345658,145.3785426
-36.8082323,147.9526746
-38.8477884,145.2193876
-37.0226187,146.22035019999998
-37.763941700000004,144.4934143
-38.3011387,147.44080319999998
-38.4799908,142.8207184
-36.532343700000006,148.417727
-38.521367299999994,142.7705468
-37.9393826,143.3984599
-36.5945694,148.3695446
-37.0473117,143.6757108
-36.6883602,144.5909243
